CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
0,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-1.0340940240278544,0,0.283918760730554,-0.28729751267083936,-0.2891264259995026,-0.2766475088808324,0.3301497649221857,False
1,-1.9407088980224756,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,1.4067921751884336,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,0.01200006135055474,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,False
0,-1.31305244679543,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-1.9407088980224756,0,4.308020863764533e-17,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-1.522271263871112,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.5459167841845968,0,1.1448648120615248,-0.28604314982279866,-0.1753031669176389,-0.2766475088808324,-0.26900715375281276,False
1,2.313407049183055,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,True
0,-0.9643544183359605,0,-0.3405702765024742,-0.1461816922662591,-0.29080029745658886,0.6107192659041607,-0.26900715375281276,False
0,0.36069808981002444,0,-0.30722377451430277,3.521575275404787,-0.29080029745658886,1.0019430944666827,0.02042358163069163,False
0,0.9883545410370699,0,1.3646485751653818,-0.28729751267083936,-0.0631537792928614,-0.2339685457649209,-0.26900715375281276,False
0,0.22121887842623655,0,-0.3405702765024742,0.24580669774646385,-0.15521670943260413,0.11190888448694512,0.13072492895672227,False
0,1.2673129638046456,0,-0.016199757162988663,-0.28729751267083936,2.0710323284920835,-0.2766475088808324,0.8154756931567205,True
0,-1.8709692923305816,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.6156563898764907,0,4.308020863764533e-17,-0.28729751267083936,2.6384747524443157,0.603606105384842,-0.26900715375281276,True
1,-0.0577395443413392,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.4064375728008089,0,0.847777794348725,0.31730538008478454,-0.29080029745658886,0.568929447853164,-0.26900715375281276,False
0,-0.9643544183359605,0,-0.3405702765024742,0.021275747947176148,-0.21045446751644975,-0.25886460758253593,0.08483956846909352,False
0,-0.6156563898764907,0,0.49915527356329664,-0.1649971349868698,-0.29080029745658886,2.0404645302871955,-0.26900715375281276,False
1,0.08173966704244869,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,False
1,-0.8248752069521725,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,1.1278337524208577,0,-0.3405702765024742,-0.18443975913150087,-0.21547608188770845,1.9559957491202873,0.48545406195723684,False
1,1.8252298093397972,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-1.7314900809467937,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.5459167841845968,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.5459167841845968,0,1.1297073111578104,-0.28729751267083936,0.010496564818932776,-0.2766475088808324,-0.21253286392188508,False
1,-0.6853959955683847,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.4304376955019184,0,0.8568722948909535,-0.28729751267083936,-0.29080029745658886,-5.05420453529736e-17,-0.26900715375281276,False
0,1.8949694150316911,0,-0.3405702765024742,-0.2170531931805594,-0.29080029745658886,0.9494835356367081,-0.15694098486956565,False
0,-2.477648510957449e-16,0,-0.33450727614098846,-0.28729751267083936,-0.2874525545424164,3.887218830115282,-0.26900715375281276,False
0,-0.266958361417021,0,-0.3405702765024742,-0.28729751267083936,2.953162586376527,-0.2766475088808324,-0.2681247429742045,True
0,-1.8709692923305816,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.6396565125776003,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.12747915003323315,0,0.08232399871115413,0.09214724886147646,5.356841998752356,-0.0223520203151931,-0.26635992141698805,True
1,0.5001773011938123,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.47617717849270286,0,-0.2723615224357599,0.40009332805547165,-0.043067321807826624,0.9477052455068785,-0.2681247429742045,False
0,2.313407049183055,0,-0.3405702765024742,0.08399389034921181,-0.29080029745658886,-0.2615320427772804,-0.24694688428760664,False
1,-0.9643544183359605,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.2909584841181305,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,True
0,2.313407049183055,0,-0.3390545264121027,-0.1913387547957248,0.038952379589398706,-0.2766475088808324,0.13690180440698,False
1,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.7551356012602786,0,-0.3390545264121027,-0.12548470527358732,0.45574637240387034,-0.2766475088808324,-0.26900715375281276,True
0,-0.5459167841845968,0,2.609079399360324,-0.26409179998208615,-0.29080029745658886,-0.2766475088808324,-0.24782929506621487,False
0,-2.477648510957449e-16,0,0.8614195451620679,-0.28729751267083936,-0.2874525545424164,-0.05169380745738225,-0.26900715375281276,False
0,0.918614935345176,0,1.003900053656982,-0.28729751267083936,-0.27573545434281277,-0.27131263849134346,-0.26900715375281276,True
0,-0.6853959955683847,0,-0.052577759331902924,-0.28729751267083936,-0.2824309401711577,-0.27575836381591756,0.3716230715167732,False
0,-0.8248752069521725,0,-0.3163182750565313,1.070550270333233,-0.29080029745658886,-0.2766475088808324,-0.22312179326518403,False
0,-1.0340940240278544,0,-0.3405702765024742,-0.286670331246819,-0.29080029745658886,-0.2766475088808324,0.6689955039077519,False
0,0.5699169068857063,0,-0.2708457723453885,-0.23524145447714975,0.9445168378730499,-0.2766475088808324,-0.25841822440951384,False
0,0.918614935345176,0,-0.3390545264121027,4.979144904828096,-0.29080029745658886,-0.2766475088808324,0.17749270022295927,True
0,-0.12747915003323315,0,-0.11775501321787431,-0.28729751267083936,1.4132008458571945,-0.2766475088808324,-0.26900715375281276,True
0,-0.0577395443413392,0,-0.31934977523727415,-0.28729751267083936,1.8768632394700806,-0.2766475088808324,-0.26900715375281276,True
0,0.6396565125776003,0,-0.3405702765024742,3.3754420036080437,-0.29080029745658886,0.008768056956825693,8.249786502931185,False
1,-1.1038336297197484,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,0.918614935345176,0,10.885074892788317,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-1.8709692923305816,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-1.452531658179218,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.336697967108915,0,0.702265785673068,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.2540061705164726,True
1,0.7791357239613881,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.9883545410370699,0,-0.020747007434102946,-0.28729751267083936,-0.29080029745658886,0.29062704253482446,0.18366957567321698,False
1,1.1278337524208577,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.4304376955019184,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.1972187557251271,0,4.308020863764533e-17,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.12747915003323315,0,-0.3390545264121027,0.14984793987134928,-0.2389102822869157,-0.10948823667684572,-0.26900715375281276,False
0,-0.6853959955683847,0,-0.3405702765024742,-0.28729751267083936,0.8306935787911861,-0.27575836381591756,-0.23900518728013243,False
1,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,True
1,-1.8012296866386877,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,1.7554902036479032,0,-0.3405702765024742,0.4703376475457516,-0.29080029745658886,-0.2739800736860879,0.29308851222063936,False
0,-0.1972187557251271,0,-0.3405702765024742,0.249569786290586,-0.2824309401711577,-0.24819486680355807,-0.26900715375281276,False
0,-0.1972187557251271,0,-0.3405702765024742,1.4757094702503832,1.3110946869749345,-0.2766475088808324,-0.19223741601389543,True
0,-0.4064375728008089,0,0.1308280016030398,-0.01949104461414704,0.5896560889707688,-0.24374914147898397,-0.26900715375281276,False
0,-1.8709692923305816,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.1514792727343426,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.7551356012602786,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,0.4613428949984705,-0.18870777289946247,False
0,-0.336697967108915,0,-0.3405702765024742,3.565113638730718e-17,-0.29080029745658886,-0.2766475088808324,-0.2540061705164726,True
1,-1.382792052487324,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-1.592010869563006,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.12747915003323315,0,-0.3405702765024742,-0.28729751267083936,0.663306433082563,-0.27486921875100273,-0.15341134175513266,False
0,-0.5459167841845968,0,2.301382131014924,-0.2841616055507376,-0.2623444826861229,-0.2766475088808324,-0.26900715375281276,False
1,-0.4064375728008089,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,0.1514792727343426,0,0.5112812742862681,-0.28729751267083936,0.2548817975535225,-0.2766475088808324,-0.26900715375281276,False
0,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.22121887842623655,0,-0.3405702765024742,-0.030153128822493106,-0.28075706871407147,3.216803451169506,0.40515468110388647,False
0,0.7791357239613881,0,-0.3405702765024742,-0.07970046132010129,-0.29080029745658886,-0.2766475088808324,1.2196198297592968,False
0,0.918614935345176,0,3.0077216731280094,6.873859986793594,-0.29080029745658886,1.3842754723800563,0.12366564272785631,True
1,-0.0577395443413392,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.01200006135055474,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,1.3370525694965396,0,-0.3405702765024742,1.3038617600688056,-0.14517348069008673,-0.2615320427772804,-0.25753581363090555,True
0,2.452886260566843,0,-0.3405702765024742,-0.28729751267083936,1.054992354040741,-0.2766475088808324,-0.26900715375281276,True
0,-0.12747915003323315,0,-0.2162787690920171,-0.18883002909964336,0.42729055763340434,-0.0650309834311046,-0.2681247429742045,False
0,-0.1972187557251271,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-1.0031849099144041e-16,True
0,0.2909584841181305,0,-0.3390545264121027,1.1069267929264137,-0.29080029745658886,-0.26597776810185453,0.08748680080491826,True
0,0.7093961182694941,0,-0.3405702765024742,1.182815745232877,-0.29080029745658886,-0.2188530796613689,5.817862397086862,False
1,-1.1038336297197484,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.336697967108915,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-1.0031849099144041e-16,True
0,0.01200006135055474,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,0.3448648914946287,-0.20370875613580264,False
0,-0.7551356012602786,0,-0.25720402153204563,0.08712979746931361,-0.20878059605936353,-0.2766475088808324,-0.2681247429742045,False
1,2.662105077642525,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.4304376955019184,0,0.7219705368478965,-0.28729751267083936,0.2046656538409356,-0.2766475088808324,-0.24694688428760664,False
0,2.243667443491161,0,3.225989686141495,-0.07781891704804021,-0.27573545434281277,0.0043223316322515805,-0.2672423321955963,False
0,1.1278337524208577,0,2.847052163548638,-0.28353442412671725,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-0.47617717849270286,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,True
1,-0.6853959955683847,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.5001773011938123,0,3.8095534709344947,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.6853959955683847,0,-0.3405702765024742,-0.2785169727345544,0.9311258662163601,-0.2766475088808324,-0.26900715375281276,True
0,1.2673129638046456,0,-0.19354251773644568,-0.025135677430330253,-0.07989249386372371,-0.25441888225796183,-0.22047456092935927,False
1,-1.1038336297197484,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.36069808981002444,0,-0.3405702765024742,-0.2734995213423915,-0.29080029745658886,0.2248303077311276,-0.08634812258090603,False
1,0.4304376955019184,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.336697967108915,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.1972187557251271,0,0.32635976326095395,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,0.13866662596419646,False
0,0.1514792727343426,0,4.308020863764533e-17,-0.28729751267083936,-0.12843476611922441,-0.2766475088808324,-0.26900715375281276,False
0,-0.6156563898764907,0,-0.3405702765024742,-0.02388131458228954,0.060712708531519714,-0.2766475088808324,-0.26900715375281276,True
0,1.8949694150316911,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,1.4765317808803275,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.918614935345176,0,1.284313820375696,-0.28729751267083936,-0.2740615828857265,-0.2766475088808324,-0.20194393457858614,False
1,-2.477648510957449e-16,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.6396565125776003,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,0.848875329653282,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,0.266616188862392,False
0,-0.47617717849270286,0,5.902804345737437,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.2151800962577098,False
1,-0.1972187557251271,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.8248752069521725,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,1.964709020723585,0,-0.26478277198390276,0.7713847310755229,-0.29080029745658886,-5.05420453529736e-17,-0.14988169864069967,True
1,-0.8248752069521725,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,0.4304376955019184,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-1.1038336297197484,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.12747915003323315,0,1.7284285968545243,-0.28729751267083936,-0.21045446751644975,-0.25708631745270627,-0.14811687708348317,False
1,0.1514792727343426,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.336697967108915,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.08014644953465658,0.2313197577180622,False
1,-0.6853959955683847,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.22121887842623655,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,2.034448626415479,0,-0.3405702765024742,0.3304761899892121,-0.29080029745658886,-0.2722017835562583,-0.26900715375281276,True
0,-0.5459167841845968,0,0.09444999943412555,-0.28729751267083936,-0.2640183541432092,-0.17439582641562779,-0.11458526749636987,False
0,0.6396565125776003,0,-0.3405702765024742,6.201521500243772,-0.2891264259995026,13.033854112894064,1.5937619998891928,False
0,0.6396565125776003,0,4.83420053202558,-0.28729751267083936,-0.02130699286570562,-0.25175144706321734,-0.1640002710984316,False
0,-0.6853959955683847,0,-0.3390545264121027,-0.14994478081038123,0.8357151931624448,-0.27486921875100273,-0.2593006351881221,True
0,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-1.8012296866386877,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.6156563898764907,0,-0.3405702765024742,-0.28729751267083936,-0.28577868308533017,-0.010793134471300406,-0.1878253621208542,False
1,-0.336697967108915,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.5699169068857063,0,-0.3148025249661599,-0.19572902476386728,0.42226894326214565,-0.2766475088808324,-0.0642878531156999,True
0,-0.266958361417021,0,-0.24659377089944565,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,0.5745775505966696,False
1,1.8949694150316911,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,1.4067921751884336,0,-0.21324726891127424,-0.2854159683987783,0.38042215683498987,-0.0970402057680382,-0.18253089744920475,False
1,-1.2433128411035361,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-1.9407088980224756,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-1.452531658179218,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,0.7093961182694941,0,-0.3405702765024742,-0.28729751267083936,-0.2740615828857265,0.5218047594126783,-0.26900715375281276,False
1,-1.8709692923305816,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.4064375728008089,0,4.308020863764533e-17,-0.28729751267083936,-0.277409325799899,0.6765160007078576,-0.26900715375281276,False
0,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.7093961182694941,0,0.27482426018832545,-0.28729751267083936,1.1604462558371738,-0.2766475088808324,-0.26900715375281276,True
0,-0.266958361417021,0,1.2539988185682676,-0.28729751267083936,0.9127132801884115,-0.2766475088808324,-0.26283027830255506,False
0,0.5001773011938123,0,-0.3405702765024742,0.3223228314769474,-0.29080029745658886,0.43022281772645166,0.23837904394692816,False
0,1.6160109922641155,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.7551356012602786,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-0.9643544183359605,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,0.4304376955019184,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,1.2673129638046456,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,1.1278337524208577,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-2.477648510957449e-16,0,-0.3405702765024742,1.2386348919706887,4.7574288177151835e-17,0.5040218581143819,0.12190082117063981,True
1,1.5462713865722215,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.01200006135055474,0,-0.3405702765024742,-0.28604314982279866,-0.1803247812888976,-0.2766475088808324,0.353092445166,False
0,-2.477648510957449e-16,0,-0.3375387763217313,0.7914545366441743,-0.27071383997155407,0.7236406891483431,-0.16135303876260687,True
1,-0.6853959955683847,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-0.336697967108915,0,-0.3405702765024742,-0.28729751267083936,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,True
0,0.01200006135055474,0,1.0266363050125535,-0.286670331246819,-0.06147990783577517,-0.2766475088808324,-0.26900715375281276,True
1,-1.2433128411035361,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.8248752069521725,0,0.9447858001324964,-0.28729751267083936,0.22307823986888414,-0.11482310706633467,-0.26900715375281276,False
0,-1.1038336297197484,0,-0.049546259151160066,-0.28729751267083936,-0.29080029745658886,-0.23130111057017644,0.38309441163868035,False
0,0.4304376955019184,0,-0.11775501321787431,-0.1693874049550123,-0.29080029745658886,-0.2677560582316842,0.0724858175685781,False
0,-0.5459167841845968,0,0.21571000666383974,-0.11105953252111912,-0.29080029745658886,-0.2766475088808324,-0.140175180076009,False
0,-0.5459167841845968,0,-0.3405702765024742,-0.25217535292569937,-0.29080029745658886,-0.2766475088808324,1.4234567196178014,False
0,0.6396565125776003,0,1.9588226105909814,-0.28729751267083936,-0.29080029745658886,-0.25264059212813217,-0.26900715375281276,False
1,-0.6853959955683847,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-1.8709692923305816,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-2.0104485037143696,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-1.1038336297197484,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.266958361417021,0,-0.15564876547716,-0.2346142730531294,4.7574288177151835e-17,-0.2766475088808324,-0.26900715375281276,False
0,-0.8946148126440665,0,-0.3405702765024742,-0.2854159683987783,-0.29080029745658886,-0.2766475088808324,0.7007622919376486,False
0,-1.9407088980224756,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
1,-0.9643544183359605,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.5459167841845968,0,3.050162675658409,-0.28729751267083936,-0.09160959406332733,-0.2766475088808324,-0.26900715375281276,False
0,-0.4064375728008089,0,1.5010660832988103,-0.23712299874921083,-0.2891264259995026,-0.27486921875100273,-0.26900715375281276,False
0,0.2909584841181305,0,2.5893746481854953,-0.2797713355825951,0.023887536475622625,-0.27575836381591756,-0.26900715375281276,False
1,-0.5459167841845968,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,0.848875329653282,0,1.5238023346543816,-0.28729751267083936,0.21303501112636675,-0.238414271089495,0.6336990727634221,False
0,-0.8946148126440665,0,1.046341056187382,-0.28729751267083936,0.07912529455946826,-0.06858756369076388,-0.26900715375281276,False
1,0.918614935345176,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,False
0,-0.6156563898764907,0,1.790574350559753,-0.28729751267083936,-0.29080029745658886,-0.26686691316676936,-0.26900715375281276,False
1,-0.336697967108915,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
1,-0.8946148126440665,0,-0.3405702765024742,-0.28729751267083936,-0.29080029745658886,-0.2766475088808324,-0.26900715375281276,True
0,-0.5459167841845968,0,-0.3405702765024742,-0.28604314982279866,0.822324221505755,-0.2766475088808324,-0.26106545674533854,False
0,0.22121887842623655,0,-0.06621951014524577,-0.28729751267083936,-0.2824309401711577,1.176215527189988,-0.26900715375281276,False
